"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"A suicide bombing killed 3 people in a crowded Tel Aviv market &lt;b&gt;...&lt;/b&gt;  A suicide [[bombing]] [[killed]] at [[least]] five [[people]] and seriously [[injured]] more than 30 others in a crowded Tel Aviv open-air market. Injured shoppers were [[treated]] on the ground, as vegetables were strewn on the pavement.","A suicide bombing killed 3 people in a crowded Tel Aviv market &lt;b&gt;...&lt;/b&gt;  A suicide [[bobing]] [[killd]] at [[leaѕt]] five [[citizens]] and seriously [[lesion]] more than 30 others in a crowded Tel Aviv open-air market. Injured shoppers were [[𝚝reated]] on the ground, as vegetables were strewn on the pavement.",0.10529035329818726,0.3938676118850708,0,0,0,120,"Failed"
"Oil Downturn Deepens as Supplies Swell   LONDON (Reuters) - Oil on Tuesday extended a price slide  that has cut 12 percent from record highs in two weeks as  growing signs of ample supply eases concerns over fuel stocks  for the northern winter.","Oil Downturn Deepens as Supplies Swell   LONDON (Reuters) - Oil on Tuesday extended a price slide  that has cut 12 percent from record highs in two weeks as  growing signs of ample supply eases concerns over fuel stocks  for the northern winter.",0.9666617512702942,0.9666617512702942,3,3,2,1,"Skipped"
"GM, DaimlerChrysler plan hybrid cars  SOUTHFIELD, MICHIGAN: General Motors Corp and DaimlerChrysler AG will jointly develop a petroleum-electric power system to catch up with Toyota Motor Corp and Honda Motor Co in so-called hybrid vehicles that save fuel and cut tailpipe emissions.","GM, DaimlerChrysler plan hybrid cars  SOUTHFIELD, MICHIGAN: General Motors Corp and DaimlerChrysler AG will jointly develop a petroleum-electric power system to catch up with Toyota Motor Corp and Honda Motor Co in so-called hybrid vehicles that save fuel and cut tailpipe emissions.",0.9997314810752869,0.9997314810752869,3,3,2,1,"Skipped"
"[[Iran]] Says EU Nuke Negotiations in Final Stages   [[TEHRAN]] (Reuters) - Iran's negotiations with the European  Union over a deal which would spare Tehran from possible [[U]].N.  sanctions over its nuclear program are in their [[final]] stages,  Iran said Saturday.","[[Ian]] Says EU Nuke Negotiations in Final Stages   [[THERAN]] (Reuters) - Iran's negotiations with the European  Union over a deal which would spare Tehran from possible [[oder]].N.  sanctions over its nuclear program are in their [[𝚏inal]] stages,  Iran said Saturday.",0.013903319835662842,0.4252920150756836,0,0,0,63,"Failed"
"New York Unveils Last, Best Bid to Gain the [[Olympics]] in 2012  Leaders of the NYC2012 committee highlighted New York's advantages in multiculturalism, money and media power.","New York Unveils Last, Best Bid to Gain the [[Medalist]] in 2012  Leaders of the NYC2012 committee highlighted New York's advantages in multiculturalism, money and media power.",0.22270232439041138,0.5851762294769287,1,2,1,35,"Successful"
"Voters Checking Out Other Sides' Sites  Are right-leaning voters spending all their online time on Rushlimbaugh.com? Are left-leaning voters locked into the like-minded Talkingpointsmemo.com?","Voters Checking Out Other Sides' Sites  Are right-leaning voters spending all their online time on Rushlimbaugh.com? Are left-leaning voters locked into the like-minded Talkingpointsmemo.com?",0.9186257719993591,0.9186257719993591,0,0,3,1,"Skipped"
"[[Sun]] [[Unveils]] Next Generation Client [[Technology]]  SANTA CLARA, Calif., Dec. 13 /PRNewswire-FirstCall/ -- Sun Microsystems, Inc. (NASDAQ:SUNW) today unveiled its next generation Sun Ray(TM) Server Software 3.0 an interoperable, [[platform]] that enables instant ","[[Sn]] [[Unveilѕ]] Next Generation Client [[Technical]]  SANTA CLARA, Calif., Dec. 13 /PRNewswire-FirstCall/ -- Sun Microsystems, Inc. (NASDAQ:SUNW) today unveiled its next generation Sun Ray(TM) Server Software 3.0 an interoperable, [[platfoⲅm]] that enables instant ",0.020979583263397217,0.33573436737060547,3,3,3,85,"Failed"
"Investors put 1.[[5bn]] tag on Kidde  Shareholders in Kidde, the fire protection group, have indicated they [[would]] be [[prepared]] to [[sell]] out if United Technologies Corporation (UTC), the US industrial conglomerate ","Investors put 1.[[5n]] tag on Kidde  Shareholders in Kidde, the fire protection group, have indicated they [[ԝould]] be [[prepaⲅed]] to [[slel]] out if United Technologies Corporation (UTC), the US industrial conglomerate ",0.031871259212493896,0.2363181710243225,2,2,2,65,"Failed"
"Steel [[stocks]] soar as shortages are biting  Steel shares hit seven-year highs yesterday after Nissan said the metal is in short supply in Japan. US Steel rose \$3.30, or 7, to \$51.25, while Nucor surged \$2.90 to \$54.05, an all-time high.","Steel [[stoϲks]] soar as shortages are biting  Steel shares hit seven-year highs yesterday after Nissan said the metal is in short supply in Japan. US Steel rose \$3.30, or 7, to \$51.25, while Nucor surged \$2.90 to \$54.05, an all-time high.",0.27385079860687256,0.5922365188598633,2,3,2,47,"Successful"
"Star Wars Battlefront; Sly 2: Band of Thieves; MacFamily Tree 4.0.6  Hearing a Jar Jar Binks-lookalike Gungan yell ""Meesa gonna die!"" as my droid tank shot him point-blank may have been the best part of this game.","Star Wars Battlefront; Sly 2: Band of Thieves; MacFamily Tree 4.0.6  Hearing a Jar Jar Binks-lookalike Gungan yell ""Meesa gonna die!"" as my droid tank shot him point-blank may have been the best part of this game.",0.9292376041412354,0.9292376041412354,1,1,3,1,"Skipped"
"[[Computer]] Associates [[Launches]] PestPatrol  Computer Associates is releasing eTrust PestPatrol Anti-Spyware r5, aimed at consumers and small businesses, and [[based]] on technology CA obtained when it bought anti-spyware provider PestPatrol two months [[ago]].","[[Calculators]] Associates [[Launϲhes]] PestPatrol  Computer Associates is releasing eTrust PestPatrol Anti-Spyware r5, aimed at consumers and small businesses, and [[base]] on technology CA obtained when it bought anti-spyware provider PestPatrol two months [[aɡo]].",0.005636930465698242,0.30369454622268677,3,3,3,77,"Failed"
"Sources: Sprint, Nextel closing in on \$36B deal  Sprint Corp. is in advanced talks to buy Nextel Communications Inc. for more than \$36 billion in a mostly stock deal, sources familiar with the situation said today.","Sources: Sprint, Nextel closing in on \$36B deal  Sprint Corp. is in advanced talks to buy Nextel Communications Inc. for more than \$36 billion in a mostly stock deal, sources familiar with the situation said today.",0.8796619176864624,0.8796619176864624,2,2,3,1,"Skipped"
"U.S. Impressive in World [[Cup]] [[Qualifying]] ([[AP]])  [[AP]] - Just because the United States has stormed through its regional qualifying for the next World Cup does not mean the Americans are a world soccer power.","U.S. Impressive in World [[Copa]] [[Permissible]] ([[HECTARES]])  [[APS]] - Just because the United States has stormed through its regional qualifying for the next World Cup does not mean the Americans are a world soccer power.",0.0416836142539978,0.21170443296432495,1,1,1,56,"Failed"
"Auburn is likely the odd team out  [[Auburn]] has put together one of the [[greatest]] [[years]] in [[school]] history, claiming a spot in today #39;s Southeastern Conference title game against No.","Auburn is likely the odd team out  [[Luminous]] has put together one of the [[greɑtest]] [[olds]] in [[tuition]] history, claiming a spot in today #39;s Southeastern Conference title game against No.",0.010236859321594238,0.1364818811416626,1,1,1,73,"Failed"
"LIPPI LAMENTS LACK OF [[FIXTURES]]  Italy [[coach]] Marcello Lippi claimed he was frustrated that the Azzurri had no more World Cup qualifiers before the new year after the 4-3 win over Belarus [[saw]] the Italians claim top [[spot]] in [[Group]] Five.","LIPPI LAMENTS LACK OF [[FXITURES]]  Italy [[coch]] Marcello Lippi claimed he was frustrated that the Azzurri had no more World Cup qualifiers before the new year after the 4-3 win over Belarus [[sw]] the Italians claim top [[spo𝚝]] in [[Clusters]] Five.",0.02914518117904663,0.4433588981628418,1,1,1,80,"Failed"
"[[Baseball]] Owners Set to Approve Expos Sale (AP)  [[AP]] - The proposed move of the Montreal Expos to Washington is set to be approved when baseball owners meet Thursday in [[Chicago]].","[[Basebaⅼl]] Owners Set to Approve Expos Sale (AP)  [[PA]] - The proposed move of the Montreal Expos to Washington is set to be approved when baseball owners meet Thursday in [[Cհicago]].",0.028375327587127686,0.3664085865020752,1,1,1,55,"Failed"
"[[Nokia]] sees strong demand for smartphones and [[camera]] [[phones]] in [[2005]]  Nokia has forecast that smartphone shipments worldwide are expected to increase to 238 million units by 2008, up from 23 million this year, according to Anssi Vanjoki, executive vice president and general manager of multimedia at [[Nokia]].","[[Nokiɑ]] sees strong demand for smartphones and [[cameⲅa]] [[phoոes]] in [[ᒿ005]]  Nokia has forecast that smartphone shipments worldwide are expected to increase to 238 million units by 2008, up from 23 million this year, according to Anssi Vanjoki, executive vice president and general manager of multimedia at [[Blackberry]].",0.0025603771209716797,0.2547234892845154,3,3,3,87,"Failed"
"[[Stelco]] [[Loses]] Contract to Supply GM [[Steel]] (Reuters)  [[Reuters]] - Stelco Inc.\(STEa.TO) has lost a contract to supply steel to General Motors\Inc. , its biggest customer, because the [[insolvent]]\Canadian steelmaker failed to strike a deal with its workers,\the union at Stelco said on Monday.","[[Steco]] [[Looses]] Contract to Supply GM [[S𝚝eel]] (Reuters)  [[Reuterѕ]] - Stelco Inc.\(STEa.TO) has lost a contract to supply steel to General Motors\Inc. , its biggest customer, because the [[insolevnt]]\Canadian steelmaker failed to strike a deal with its workers,\the union at Stelco said on Monday.",0.09388822317123413,0.6080691814422607,2,3,2,91,"Successful"
"First credit rating for Serbia  19:50 November 01  Dow Jones  LONDON -- Monday -- Serbia reached a milestone on the road to economic stability Monday, as its first-ever credit rating opened the way for a return to international credit markets.","First credit rating for Serbia  19:50 November 01  Dow Jones  LONDON -- Monday -- Serbia reached a milestone on the road to economic stability Monday, as its first-ever credit rating opened the way for a return to international credit markets.",0.7720928192138672,0.7720928192138672,0,0,2,1,"Skipped"
"Dance pair out with injury  Olympic ice dancing hopefuls Loren Galler-Rabinowitz and [[David]] Mitchell of the Skating Club of Boston will be sidelined for the remainder of the season because of a [[shoulder]] injury to [[Mitchell]] that will [[require]] surgery.","Dance pair out with injury  Olympic ice dancing hopefuls Loren Galler-Rabinowitz and [[Dao]] Mitchell of the Skating Club of Boston will be sidelined for the remainder of the season because of a [[ѕhoulder]] injury to [[Mi𝚝chell]] that will [[ⲅequire]] surgery.",0.004713475704193115,0.03846383094787598,1,1,1,77,"Failed"
"Warne takes six but India establish handy lead (Reuters)  Reuters - World test wicket record holder Shane Warne grabbed six wickets as India established a handy 141-run first innings lead in the second test on Saturday.","Warne takes six but India establish handy lead (Reuters)  Reuters - World test wicket record holder Shane Warne grabbed six wickets as India established a handy 141-run first innings lead in the second test on Saturday.",0.9999701380729675,0.9999701380729675,1,1,0,1,"Skipped"
"[[Coca-Cola]] [[Bottling]] #39;s 3Q Profit Drops  [[Coca-Cola]] Bottling Co. [[Consolidated]], the Coca-Cola Co. #[[39]];s major bottler and distributor in the Southeast, said Wednesday that third-quarter profit fell as bad weather, high fuel prices and fewer promotions led to lower volume.","[[Coc-aCola]] [[Suffocation]] #39;s 3Q Profit Drops  [[CocaCola]] Bottling Co. [[Consolіdated]], the Coca-Cola Co. #[[Ʒ9]];s major bottler and distributor in the Southeast, said Wednesday that third-quarter profit fell as bad weather, high fuel prices and fewer promotions led to lower volume.",0.15041279792785645,0.4393818974494934,2,2,2,87,"Failed"
"Skulls on your Symbian phone? [[Don]] #39;t [[panic]]!  PETALING JAYA: Virus experts at British software security firm Sophos Plc have advised customers not to panic, following media reports of a [[Trojan]] horse which infects cellphones.","Skulls on your Symbian phone? [[Gifts]] #39;t [[paniϲ]]!  PETALING JAYA: Virus experts at British software security firm Sophos Plc have advised customers not to panic, following media reports of a [[Troy]] horse which infects cellphones.",0.27483904361724854,0.730798602104187,3,1,3,59,"Successful"
"Closing Arguments [[In]] [[Enron]] Barge Trial  Houston -- Prosecutors claim six [[executives]] conspired to push through a 1999 sham sale of barges because they didn #39;t think they #39;d get caught.","Closing Arguments [[Iո]] [[Enroո]] Barge Trial  Houston -- Prosecutors claim six [[cadres]] conspired to push through a 1999 sham sale of barges because they didn #39;t think they #39;d get caught.",0.192083477973938,0.8050926923751831,2,1,2,57,"Successful"
"Karp team won't buy Fan [[Pier]]  For the second time in less than two months, a prospective [[buyer]] of the [[prime]] Fan Pier [[land]] in South Boston has pulled out of a deal.","Karp team won't buy Fan [[Piеr]]  For the second time in less than two months, a prospective [[bueyr]] of the [[prima]] Fan Pier [[earth]] in South Boston has pulled out of a deal.",0.11028826236724854,0.6743130683898926,2,3,2,75,"Successful"
"Product Previews  palmOneUpgrades Treo With Faster Chip, Better Display\With more than 600,000 units shipped, the Treo 600 is one of the big smartphone success stories. Last week, palmOne introduced the follow-on Treo 650 with a higher resolution 320-by-320-pixel TFT screen, which the company claims increases the visible area of the display and makes pictures and documents much clearer. The 650 also carries a removable battery; 32MB of flash memory, and a faster 312MHz, Intel XScale processor. Improved multimedia features include a built-in MP3 player, a digital camera with improved low-light capabilities, as well as video capture and playback functionality. Products are expected to ship by years end from some carriers who will add their own services, and will be priced at about \$499.\ Treo 650, palmOne","Product Previews  palmOneUpgrades Treo With Faster Chip, Better Display\With more than 600,000 units shipped, the Treo 600 is one of the big smartphone success stories. Last week, palmOne introduced the follow-on Treo 650 with a higher resolution 320-by-320-pixel TFT screen, which the company claims increases the visible area of the display and makes pictures and documents much clearer. The 650 also carries a removable battery; 32MB of flash memory, and a faster 312MHz, Intel XScale processor. Improved multimedia features include a built-in MP3 player, a digital camera with improved low-light capabilities, as well as video capture and playback functionality. Products are expected to ship by years end from some carriers who will add their own services, and will be priced at about \$499.\ Treo 650, palmOne",0.9560126066207886,0.9560126066207886,3,3,2,1,"Skipped"
"Iran, EU Negotiators [[Seek]] [[Nuke]] [[Agreement]] (AP)  AP - A key U.N. atomic agency meeting adjourned for the weekend, giving Iran time to consider a total freeze of a program that could make weapons grade uranium and for delegates to decide on further steps in policing [[Tehran's]] nuclear [[activities]].","Iran, EU Negotiators [[Sek]] [[Nu𝒌e]] [[Agreemen𝚝]] (AP)  AP - A key U.N. atomic agency meeting adjourned for the weekend, giving Iran time to consider a total freeze of a program that could make weapons grade uranium and for delegates to decide on further steps in policing [[Tehran`s]] nuclear [[efforts]].",0.0022847652435302734,0.09589743614196777,0,0,0,99,"Failed"
"Protesters Denounce APEC Summit in Chile  Thousands of protesters marched peacefully through downtown Santiago on Friday, expressing anger at a weekend summit of Pacific Rim leaders, particularly President Bush. But [[violence]] later erupted at a rock concert.","Protesters Denounce APEC Summit in Chile  Thousands of protesters marched peacefully through downtown Santiago on Friday, expressing anger at a weekend summit of Pacific Rim leaders, particularly President Bush. But [[bestiality]] later erupted at a rock concert.",0.22164899110794067,0.619902491569519,0,1,0,44,"Successful"
"South African [[Miner]] in Hostile Bid for Gold [[Fields]]  Harmony Gold Mining, the largest miner of South African [[gold]], made a hostile bid yesterday to acquire Gold Fields Ltd., another South African miner, for 52.","South African [[Mnier]] in Hostile Bid for Gold [[Fileds]]  Harmony Gold Mining, the largest miner of South African [[goⅼd]], made a hostile bid yesterday to acquire Gold Fields Ltd., another South African miner, for 52.",0.0583835244178772,0.595989465713501,2,3,2,63,"Successful"
"Castro Appears on TV Wearing an Arm Sling  Five days after falling and fracturing a knee and an [[arm]], Cuban President Fidel Castro appeared on television on Monday with his arm in a sling to [[announce]] Cuba will [[end]] circulation of the [[US]] [[dollar]].","Castro Appears on TV Wearing an Arm Sling  Five days after falling and fracturing a knee and an [[ɑrm]], Cuban President Fidel Castro appeared on television on Monday with his arm in a sling to [[anonunce]] Cuba will [[enԁ]] circulation of the [[NOUS]] [[usd]].",0.0006885528564453125,0.5348786115646362,0,0,0,80,"Failed"
"New Crew Prepares For Space Station Duty  CAPE CANAVERAL, Fla. -- A new crew is aboard the International Space Station Wednesday preparing to take over command of the orbiting outpost.","New Crew Prepares For Space Station Duty  CAPE CANAVERAL, Fla. -- A new crew is aboard the International Space Station Wednesday preparing to take over command of the orbiting outpost.",0.8278310894966125,0.8278310894966125,1,1,3,1,"Skipped"
"Santander Takeover of Abbey Approved by UK #[[39]];s FSA (Update1)  [[The]] UK #39;s Financial Services [[Authority]] approved Santander Central [[Hispano]] SA #39;s 9.4 billion-pound (\$[[17]].4 billion) takeover of Abbey National Plc, paving the way for Europe #39;s biggest cross-border bank merger.","Santander Takeover of Abbey Approved by UK #[[Ʒ9]];s FSA (Update1)  [[To]] UK #39;s Financial Services [[Permission]] approved Santander Central [[Hispnao]] SA #39;s 9.4 billion-pound (\$[[l7]].4 billion) takeover of Abbey National Plc, paving the way for Europe #39;s biggest cross-border bank merger.",0.25472986698150635,0.5254353880882263,2,2,2,74,"Failed"
"[[Delta]] Pilots [[Ratify]] Concession [[Package]] (Reuters)  [[Reuters]] - Pilots at Delta Air Lines Inc. \on Thursday ratified a concession package that will save the\carrier  #[[36]];1 billion a year, in a move the company hopes will buy\it time to restructure outside of bankruptcy.","[[Triangle]] Pilots [[Rtaify]] Concession [[Packɑge]] (Reuters)  [[Journalist]] - Pilots at Delta Air Lines Inc. \on Thursday ratified a concession package that will save the\carrier  #[[Ʒ6]];1 billion a year, in a move the company hopes will buy\it time to restructure outside of bankruptcy.",0.019999206066131592,0.3874267339706421,2,2,2,82,"Failed"
"Oil Company on [[Trial]] in [[Madagascar]] Over Pollution (Reuters)  Reuters - The operator of [[Madagascar's]]\privatized oil refinery went on trial on Tuesday, accused of\polluting the environment around the Indian Ocean island's main\international port, officials said.","Oil Company on [[Tryouts]] in [[Lemur]] Over Pollution (Reuters)  Reuters - The operator of [[Madagasca'rs]]\privatized oil refinery went on trial on Tuesday, accused of\polluting the environment around the Indian Ocean island's main\international port, officials said.",0.12131667137145996,0.6227573156356812,3,0,3,70,"Successful"
"[[Harrison]] keeps title for fifth time  [[GLASGOW]] - Scotland #39;s Scott [[Harrison]] successfully defended his WBO [[featherweight]] title for a fifth time with a farcical first-round stoppage of Swedish-based Ethiopian Samuel Kebede on Saturday.","[[Jackson]] keeps title for fifth time  [[NOTTINGHAM]] - Scotland #39;s Scott [[Roberts]] successfully defended his WBO [[undercard]] title for a fifth time with a farcical first-round stoppage of Swedish-based Ethiopian Samuel Kebede on Saturday.",0.002738356590270996,0.03717601299285889,1,1,1,81,"Failed"
"US [[Treasuries]] [[slip]] lower ahead of new supply  Treasuries slipped lower on Monday as investors positioned themselves to absorb \$51 billion of new supply this week ahead of an expected Federal Reserve increase in official interest rates.","US [[Tesoro]] [[slіp]] lower ahead of new supply  Treasuries slipped lower on Monday as investors positioned themselves to absorb \$51 billion of new supply this week ahead of an expected Federal Reserve increase in official interest rates.",0.12550640106201172,0.7343353629112244,2,1,2,55,"Successful"
"[[Interpublic]] [[Posts]] Wider 3Q [[Loss]]  Interpublic Group of Cos., the world #39;s [[third-largest]] ad conglomerate, said Wednesday that third-quarter losses widened significantly on increased charges as well as greater salary and severance costs.","[[Inetrpublic]] [[Position]] Wider 3Q [[Lost]]  Interpublic Group of Cos., the world #39;s [[third-largeѕt]] ad conglomerate, said Wednesday that third-quarter losses widened significantly on increased charges as well as greater salary and severance costs.",0.020742356777191162,0.1990986466407776,2,2,2,76,"Failed"
"Abbas Escapes Gaza Shooting [[Unharmed]] (AP)  AP - Mahmoud Abbas, the temporary successor to Yasser [[Arafat]], escaped unharmed Sunday when militants firing assault rifles burst into a mourning tent for the deceased Palestinian leader, killing two security guards and wounding six other people.","Abbas Escapes Gaza Shooting [[Safe]] (AP)  AP - Mahmoud Abbas, the temporary successor to Yasser [[Yasser]], escaped unharmed Sunday when militants firing assault rifles burst into a mourning tent for the deceased Palestinian leader, killing two security guards and wounding six other people.",0.27670377492904663,0.5547370910644531,0,1,0,60,"Successful"
"Secretary Rumsfeld Remarks En [[Route]] to El Salvador  SEC. RUMSFELD: As you know, were going to be stopping in El Salvador and Nicaragua and Panama and Ecuador. The first stops will be visits to the places, particularly El Salvador and Nicaragua - countries ","Secretary Rumsfeld Remarks En [[Rote]] to El Salvador  SEC. RUMSFELD: As you know, were going to be stopping in El Salvador and Nicaragua and Panama and Ecuador. The first stops will be visits to the places, particularly El Salvador and Nicaragua - countries ",0.18202775716781616,0.6130139827728271,0,3,0,40,"Successful"
"Loeb forced out of rally  ESTONIA #39;s Markko Martin [[took]] the Rally of Catalonia lead [[today]] after newly-crowned world champion Sebastien Loeb, the overnight leader, was forced out of the race with a [[severe]] [[oil]] leak.","Loeb forced out of rally  ESTONIA #39;s Markko Martin [[too𝒌]] the Rally of Catalonia lead [[toԁay]] after newly-crowned world champion Sebastien Loeb, the overnight leader, was forced out of the race with a [[utmost]] [[petroleum]] leak.",0.017450690269470215,0.3279263973236084,1,1,1,70,"Failed"
"[[Haywood]] suspended for three games  NEW YORK - Brendan Haywood of the Washington Wizards was suspended for three games by the NBA [[yesterday]] for [[fighting]] during a pre-season game against the Chicago [[Bulls]].","[[Hɑywood]] suspended for three games  NEW YORK - Brendan Haywood of the Washington Wizards was suspended for three games by the NBA [[yetserday]] for [[figհting]] during a pre-season game against the Chicago [[Oops]].",0.0006967782974243164,0.053325116634368896,1,1,1,77,"Failed"
"R.I.P. Gary Webb -- Unembedded Reporter  The finest journalist ever to get fired for telling the truth is dead at age 49. The official cause of death on the death certificate will be suicide. But, as we shall see, he had much help getting to that point. The story of the life and death of Gary Webb says much about the state of American politics and what passes as ""journalism"" in today's America. ","R.I.P. Gary Webb -- Unembedded Reporter  The finest journalist ever to get fired for telling the truth is dead at age 49. The official cause of death on the death certificate will be suicide. But, as we shall see, he had much help getting to that point. The story of the life and death of Gary Webb says much about the state of American politics and what passes as ""journalism"" in today's America. ",0.9984166026115417,0.9984166026115417,0,0,3,1,"Skipped"
"Shah Rukh Khan apologises to Buddhist monks  COLOMBO: Bollywood superstar Shah Rukh Khan has apologised to [[Sri]] Lanka #39;s protesting Buddhist monks for the timing of his mega concert here, which coincides with the death anniversary of a popular priest, but said the show will go on.","Shah Rukh Khan apologises to Buddhist monks  COLOMBO: Bollywood superstar Shah Rukh Khan has apologised to [[Lanka]] Lanka #39;s protesting Buddhist monks for the timing of his mega concert here, which coincides with the death anniversary of a popular priest, but said the show will go on.",0.5418217778205872,0.6451758146286011,0,1,0,39,"Successful"
"Coors' Donation to Own Campaign Draws Ire (AP)  AP - A  #36;500,000 donation by Republican beer baron Pete Coors to his own Senate campaign has triggered a new federal law that eases fund-raising restrictions for his Democratic opponent.","Coors' Donation to Own Campaign Draws Ire (AP)  AP - A  #36;500,000 donation by Republican beer baron Pete Coors to his own Senate campaign has triggered a new federal law that eases fund-raising restrictions for his Democratic opponent.",0.9517489075660706,0.9517489075660706,1,1,0,1,"Skipped"
"[[Older]] [[mobiles]] may cause tumours: study  The Institute of Environmental Medicine (IMM) at Karolinska Institute in Sweden found no indications of risk for less than 10 years of usage.","[[Elder]] [[movable]] may cause tumours: study  The Institute of Environmental Medicine (IMM) at Karolinska Institute in Sweden found no indications of risk for less than 10 years of usage.",0.30046308040618896,0.6575160026550293,3,1,3,47,"Successful"
"Cassini photos leaves some mysteries  Cassini #39;s latest sweep past Saturn #39;s moon Titan revealed more intriguing pictures of the surface but left many mysteries intact.","Cassini photos leaves some mysteries  Cassini #39;s latest sweep past Saturn #39;s moon Titan revealed more intriguing pictures of the surface but left many mysteries intact.",0.9735302925109863,0.9735302925109863,1,1,3,1,"Skipped"
"[[Yahoo]] Battles [[Google]] for [[The]] [[Cell]] [[Phone]]  Yahoo added a search feature for cell phones Wednesday, just a few weeks after rival Google launched one of its own. While Google SMS (Short Message Service) uses text-only messages to deliver its results, Yahoo #39;s ","[[Eliyahu]] Battles [[Googⅼe]] for [[Du]] [[Battery]] [[Phones]]  Yahoo added a search feature for cell phones Wednesday, just a few weeks after rival Google launched one of its own. While Google SMS (Short Message Service) uses text-only messages to deliver its results, Yahoo #39;s ",0.13812589645385742,0.5040733814239502,3,3,3,84,"Failed"
"Bond game fails to shake or stir  GoldenEye: Rogue Action fails to deliver on the promise of its name and struggles to generate the original's massive sense of fun.","Bond game fails to shake or stir  GoldenEye: Rogue Action fails to deliver on the promise of its name and struggles to generate the original's massive sense of fun.",0.871552050113678,0.871552050113678,1,1,3,1,"Skipped"
"Pinkel reinstates Damien Nash  Missouri tailback Damien Nash was reinstated by coach Gary Pinkel, ending a one-game suspension for the teams #[[39]]; [[leading]] [[rusher]].","Pinkel reinstates Damien Nash  Missouri tailback Damien Nash was reinstated by coach Gary Pinkel, ending a one-game suspension for the teams #[[Ʒ9]]; [[ⅼeading]] [[rusհer]].",0.0022801756858825684,0.026399314403533936,1,1,1,46,"Failed"
"BT to buy Infonet for US\$965mil  BERLIN: BT Group Plc, Britain #39;s largest phone company, plans to buy Infonet Services Corp. for US\$965mil to add a data network spanning more than 180 countries.","BT to buy Infonet for US\$965mil  BERLIN: BT Group Plc, Britain #39;s largest phone company, plans to buy Infonet Services Corp. for US\$965mil to add a data network spanning more than 180 countries.",0.8761357665061951,0.8761357665061951,3,3,2,1,"Skipped"
"Don King Productions Presents:  quot;Battle For Supremacy quot;  On [[Saturday]] November 13th, ten misfits, nomads and upstarts seek to [[wage]] war or settle the score at the famed Madison Square Garden in New York, [[New]] [[York]].","Don King Productions Presents:  quot;Battle For Supremacy quot;  On [[Satuⲅday]] November 13th, ten misfits, nomads and upstarts seek to [[wge]] war or settle the score at the famed Madison Square Garden in New York, [[Newest]] [[Yorke]].",0.038802504539489746,0.16043347120285034,1,1,1,76,"Failed"
"[[Weyerhaeuser]] [[Profit]] Up   [[NEW]] [[YORK]] (Reuters) - Weyerhaeuser Co.'s  quarterly profit  rose sharply on a large gain from the sale of timberlands in  Georgia and it set tender offers to reduce as much as \$700  million in [[debt]], the company said on Friday.","[[Weyerhaeuseⲅ]] [[Profi𝚝]] Up   [[NOUVEAU]] [[YORKER]] (Reuters) - Weyerhaeuser Co.'s  quarterly profit  rose sharply on a large gain from the sale of timberlands in  Georgia and it set tender offers to reduce as much as \$700  million in [[religion]], the company said on Friday.",0.00776439905166626,0.5553809404373169,2,2,2,78,"Failed"
"Police [[Remove]] Checkpoints Around Capitol (AP)  AP - Police checkpoints that have surrounded the Capitol since last August were gone [[Thursday]] following a postelection decision by authorities to lower the threat level.","Police [[Remvoe]] Checkpoints Around Capitol (AP)  AP - Police checkpoints that have surrounded the Capitol since last August were gone [[Tuesday]] following a postelection decision by authorities to lower the threat level.",0.21811223030090332,0.6056077480316162,0,1,0,50,"Successful"
"Beckham returns to England [[squad]] for Spain [[game]]  [[David]] Beckham, out for a month with broken ribs, was named by Sven-Goran Eriksson to England #39;s team for its friendly match on Wednesday against [[Spain]] at Real Madrid #39;s Santiago Bernabeu [[Stadium]].","Beckham returns to England [[squadron]] for Spain [[gaming]]  [[Dao]] Beckham, out for a month with broken ribs, was named by Sven-Goran Eriksson to England #39;s team for its friendly match on Wednesday against [[Sрain]] at Real Madrid #39;s Santiago Bernabeu [[S𝚝adium]].",0.005739808082580566,0.1476060152053833,1,1,1,87,"Failed"
"Anwar Begins [[Malaysia]] Political Comeback  Malaysia #39;s most charismatic dissident Anwar Ibrahim, released from jail two months ago, kicked off his political comeback Sunday, [[vowing]] to [[restart]] a campaign for democratic reforms and racial equality.","Anwar Begins [[Ma]] Political Comeback  Malaysia #39;s most charismatic dissident Anwar Ibrahim, released from jail two months ago, kicked off his political comeback Sunday, [[voԝing]] to [[restar𝚝]] a campaign for democratic reforms and racial equality.",0.18038660287857056,0.5659995675086975,0,1,0,69,"Successful"
"Newest [[video]] games gun to be No. 1  Voters apparently weren #39;t the only ones willing to stand in long lines. The release of this year #39;s two hottest video games - Grand Theft Auto: San Andreas, and Halo 2 - had gamers lined up at stores across the nation to pick up their pre-ordered games.","Newest [[vidеo]] games gun to be No. 1  Voters apparently weren #39;t the only ones willing to stand in long lines. The release of this year #39;s two hottest video games - Grand Theft Auto: San Andreas, and Halo 2 - had gamers lined up at stores across the nation to pick up their pre-ordered games.",0.15880811214447021,0.6902927756309509,3,1,3,50,"Successful"
